"price","size_sqft","lot_sqft","bedrooms","bathrooms","year_built","year_renovated","renovated","condition","location_quality","dist_center_km","crime_rate","school_rating","has_pool","garage_cars","waterfront"
22858900,3409,9277,4,3,2017,NA,"No","Good","High",3.75,39.1,8,"Yes",3,"No"
21426900,2417,5798,5,4.5,1989,NA,"No","Good","High",8.09,28.4,8,"No",2,"No"
11260200,2350,6208,3,3.5,1991,NA,"No","Good","Medium",20.97,62.7,8,"Yes",4,"No"
10314000,1090,4327,2,1,2000,NA,"No","Good","Low",29.64,59.5,5,"No",2,"No"
11362100,1342,2355,4,4,1980,NA,"No","Fair","Medium",14.37,48.9,8,"No",2,"No"
4960900,1028,2000,2,2,1987,NA,"No","Fair","Low",23.5,85.8,4,"No",0,"No"
31509700,2956,6944,4,2.5,2001,NA,"No","Good","Premium",5.52,5.8,9,"Yes",3,"No"
640938000,2935,9978,5,3.5,1999,2005,"Yes","Excellent","Premium",3.58,15.2,10,"Yes",2,"No"
3895900,1208,2101,2,2,1960,NA,"No","Poor","Low",21.93,60,6,"No",0,"No"
184871200,3495,9876,5,4.5,2009,2024,"Yes","Excellent","Premium",4.85,15.4,9,"Yes",4,"No"
163983600,4094,11277,4,3,2009,2024,"Yes","Excellent","Premium",3.99,13.5,9,"Yes",4,"No"
24113200,2755,6591,5,2.5,2023,2024,"Yes","Excellent","High",11.83,14.4,7,"No",1,"No"
13446400,1191,4398,2,2.5,1961,1967,"Yes","Good","Low",37.78,79.2,5,"No",0,"No"
3121400,1778,5064,3,2.5,1969,NA,"No","Poor","Medium",17.07,48.8,6,"No",1,"No"
16999400,2991,6562,5,3,1980,NA,"No","Poor","High",11.82,27.1,9,"Yes",2,"No"
212602700,3100,11148,5,3,2007,2024,"Yes","Good","Premium",4.44,13,9,"Yes",4,"Yes"
2305800,1041,2076,2,1,1957,NA,"No","Fair","Low",21.48,100,4,"No",2,"No"
6136700,2010,2000,3,2,2000,NA,"No","Fair","Medium",15.7,60.3,10,"No",2,"No"
6888600,1522,4239,2,2,1965,NA,"No","Poor","Low",36.48,69.4,7,"No",0,"No"
8353400,1936,5578,4,3,1980,1997,"Yes","Good","Medium",20.11,45,6,"No",0,"No"
3107300,1386,3493,2,1.5,2003,NA,"No","Fair","Medium",20.62,47.5,5,"No",1,"No"
8090300,1120,2583,2,2.5,2000,2024,"Yes","Excellent","Medium",23.02,57.8,7,"No",2,"No"
13981500,2163,5026,3,3,2000,NA,"No","Good","High",8.26,48.8,8,"Yes",3,"No"
62490400,3565,9121,4,3.5,2017,NA,"No","Good","Premium",1.33,17.4,10,"Yes",3,"No"
16116000,1926,5555,3,2.5,2018,2024,"Yes","Good","High",7.81,39.6,7,"No",0,"No"
25994100,2727,4217,5,3.5,2008,2024,"Yes","Excellent","Premium",1.4,20.5,8,"No",1,"No"
18035600,1026,3047,3,3,1964,1969,"Yes","Excellent","Low",39.08,95.3,5,"No",1,"No"
4912300,1486,3710,4,3,1976,NA,"No","Poor","Medium",20.87,52.6,6,"No",0,"No"
8098900,1798,3286,2,1.5,1976,2000,"Yes","Excellent","Medium",14.08,42.8,6,"No",1,"No"
66305200,2447,7999,5,4.5,1997,2015,"Yes","Good","Premium",4.07,7.2,8,"Yes",3,"No"
16750000,2942,5878,3,2.5,1995,NA,"No","Fair","High",8.34,35.8,7,"Yes",4,"No"
55097900,1874,4496,3,3,2015,2024,"Yes","Excellent","High",9.19,13,9,"No",1,"No"
4112700,1859,5057,3,2.5,2002,2024,"Yes","Good","Medium",11.95,54.6,3,"No",0,"No"
3704900,1263,4030,2,2.5,2000,NA,"No","Good","Medium",12.38,51,10,"No",0,"No"
35207000,2926,8871,3,2.5,1989,2004,"Yes","Excellent","High",10.33,21.2,9,"Yes",3,"No"
13950800,1463,2846,3,3.5,2001,NA,"No","Good","Medium",10.16,60,7,"Yes",2,"No"
10706800,1240,2313,2,2,1966,NA,"No","Poor","Low",28.43,85.8,4,"Yes",3,"No"
2986100,2275,2516,3,3,1963,NA,"No","Poor","Medium",16.81,36.3,8,"No",1,"No"
15368100,1909,6145,4,3.5,1983,NA,"No","Fair","Medium",17.47,47.3,6,"Yes",4,"No"
2893500,852,2717,1,1.5,1989,NA,"No","Fair","Low",24.76,78.9,5,"No",0,"No"
2990300,1434,4069,2,2,1946,NA,"No","Poor","Low",28.89,100,3,"No",2,"No"
17135900,2113,5035,4,3,2008,2023,"Yes","Excellent","Medium",21.51,59.5,5,"No",1,"No"
39524200,1949,6039,2,2,2000,2008,"Yes","Excellent","High",9.37,31,9,"Yes",3,"No"
73210700,2382,5462,5,4.5,2015,2024,"Yes","Good","High",11.48,34.1,7,"Yes",4,"No"
15664800,2790,6544,4,2.5,2002,NA,"No","Good","High",11.81,18.2,7,"No",2,"No"
11628500,1735,5328,4,4,1991,NA,"No","Fair","Medium",14.19,55.5,6,"Yes",2,"No"
6421700,2240,7666,5,4.5,2008,NA,"No","Good","Medium",12.61,55.2,4,"No",0,"No"
6920900,685,2000,2,1.5,2000,NA,"No","Fair","Low",23.4,71.2,2,"No",2,"No"
5927600,2197,7286,3,3,2013,NA,"No","Good","Medium",9.83,53.2,6,"No",2,"No"
297654100,2855,9789,5,5.5,2018,2024,"Yes","Good","High",9.84,28.8,9,"Yes",4,"No"
538345300,3103,6841,6,3,2000,NA,"No","Good","Premium",5.9,14.5,10,"Yes",3,"No"
287789200,3556,6983,5,4,2001,2015,"Yes","Good","Premium",4.9,8.7,9,"Yes",3,"No"
3851200,1599,3070,3,3,1962,NA,"No","Poor","Low",38.47,92.7,5,"No",0,"No"
5511100,1919,4443,4,2.5,1981,2000,"Yes","Good","Medium",16.79,51.2,7,"No",2,"No"
5013200,1210,2320,2,2.5,1950,NA,"No","Poor","Low",38.08,57,4,"No",2,"No"
75215200,2803,9107,4,3.5,2012,2017,"Yes","Excellent","High",10.98,38.8,8,"Yes",3,"No"
6987800,961,2347,3,1.5,1974,NA,"No","Fair","Low",21.79,79.9,4,"No",1,"No"
3049000,793,2000,3,2,2009,NA,"No","Fair","Medium",23.85,62.6,6,"No",0,"No"
11928500,1239,2724,3,3.5,2014,2024,"Yes","Excellent","Medium",15.85,22.1,6,"No",2,"No"
4009000,1063,2395,3,2.5,1939,NA,"No","Poor","Low",20.08,52,4,"No",0,"No"
466870200,4506,12979,6,5,2020,2024,"Yes","Good","Premium",3.69,9.2,9,"Yes",3,"No"
1430900,1163,3338,2,1,1962,NA,"No","Poor","Medium",17.3,32.6,6,"No",1,"No"
23571500,2629,8322,4,3,1995,2015,"Yes","Excellent","High",3.64,26.7,8,"Yes",2,"No"
19687800,1573,2372,4,3,1982,1996,"Yes","Excellent","Medium",13.93,50,6,"Yes",3,"No"
63977300,2099,5767,3,2.5,2023,2024,"Yes","Good","Premium",2.48,5.9,10,"Yes",2,"No"
372130300,4808,10329,4,3.5,1997,2005,"Yes","Good","Premium",5.78,12.9,10,"Yes",3,"No"
13391900,2357,4894,3,2.5,1983,2011,"Yes","Excellent","Medium",11.22,38.3,7,"No",1,"No"
10330900,1809,3340,4,2.5,1974,NA,"No","Poor","Low",31.1,54.2,5,"No",0,"No"
5348300,1835,3521,4,3.5,1970,NA,"No","Fair","Medium",21.59,51,8,"No",2,"No"
6284100,1173,2000,3,2.5,2006,2024,"Yes","Excellent","Medium",12.51,63.3,6,"No",0,"No"
28481500,1299,2000,3,2.5,1985,1991,"Yes","Excellent","Low",21.05,76.3,4,"No",2,"No"
35222300,1430,3256,3,2.5,1991,2013,"Yes","Excellent","High",8.62,16,8,"Yes",4,"No"
10061400,2215,3668,4,2.5,1974,1987,"Yes","Excellent","Medium",12.7,80.9,7,"No",2,"No"
64945000,3536,2570,6,4.5,2020,2024,"Yes","Excellent","High",5.17,35.2,7,"Yes",2,"No"
3910500,707,2000,2,2,1966,NA,"No","Poor","Low",17.64,100,4,"No",1,"No"
5042900,1788,5496,2,2.5,1984,NA,"No","Good","Medium",15.45,38.7,8,"No",0,"No"
2276500,764,2000,1,1,2007,NA,"No","Good","Medium",9.74,56.7,7,"No",1,"No"
31101900,1420,4050,3,3.5,1985,1998,"Yes","Good","Low",21.44,69.3,3,"No",2,"No"
6059600,600,2000,3,1.5,1938,NA,"No","Poor","Low",39.02,99.6,6,"No",2,"No"
2841100,1936,4203,3,2.5,1963,NA,"No","Poor","Medium",8.31,35.9,9,"No",1,"No"
2242900,1745,6715,2,1.5,1963,NA,"No","Fair","Medium",16.47,59.2,7,"No",2,"No"
5959600,1717,2000,3,2.5,1992,NA,"No","Fair","High",11.45,32.3,9,"No",0,"No"
258117300,3160,9092,5,4,2003,2023,"Yes","Good","Premium",3.77,20,10,"Yes",2,"No"
42047800,3637,9647,5,3.5,2019,NA,"No","Fair","High",9.01,34.6,8,"Yes",3,"No"
7617400,1868,3203,4,3.5,2000,NA,"No","Good","Medium",20.65,40.8,7,"No",1,"No"
22002800,1950,4040,3,3.5,2002,2010,"Yes","Excellent","Medium",20.25,53.7,7,"No",0,"No"
9379300,1830,5066,3,2.5,1988,NA,"No","Good","Medium",23.08,50.7,6,"No",2,"No"
16332400,1478,3371,3,3,2010,2024,"Yes","Excellent","Medium",12.08,40,8,"No",2,"No"
4341600,2258,4476,5,4,1975,NA,"No","Poor","Medium",15.2,51.1,8,"No",0,"No"
13644500,2247,6404,5,4.5,1980,NA,"No","Poor","Medium",17.87,55.1,7,"Yes",3,"No"
14313200,2446,6426,5,4,1983,NA,"No","Fair","Medium",16.34,82.1,6,"Yes",2,"No"
2859000,2179,6324,4,2.5,1978,NA,"No","Poor","Medium",20.49,52.4,6,"No",1,"No"
15819600,4129,6225,4,3,2007,NA,"No","Fair","Premium",1.78,9.3,10,"Yes",2,"No"
404017100,3539,12931,5,3.5,1996,2005,"Yes","Good","Premium",2.14,8.1,9,"Yes",3,"No"
3228500,600,2000,1,1,1977,NA,"No","Fair","Low",39.81,72.1,4,"No",2,"No"
270826200,3440,11081,6,4,2005,2024,"Yes","Excellent","Premium",1.8,15.2,8,"Yes",3,"Yes"
3822200,2206,7631,3,1.5,2007,NA,"No","Good","High",4.48,34,8,"No",0,"No"
11463400,2351,6205,3,2,2006,2024,"Yes","Excellent","High",6.96,3.3,9,"No",1,"No"
6412400,2094,5899,4,3.5,1981,NA,"No","Good","Medium",17.99,30,8,"No",0,"No"
4698500,1247,3617,3,1,1968,NA,"No","Poor","Low",36.01,78.4,5,"No",1,"No"
9196300,1381,2774,3,2.5,1998,2014,"Yes","Good","Medium",21.95,49,9,"No",2,"No"
13155500,1689,3268,3,2.5,1999,NA,"No","Good","Medium",17.23,42.8,6,"Yes",2,"No"
27929700,2342,4861,5,4.5,1970,1997,"Yes","Good","Medium",10.04,46.7,7,"Yes",4,"No"
2090100,600,2000,1,2,1985,NA,"No","Fair","Medium",15.16,26.5,7,"No",0,"No"
4325600,1980,5660,4,4,1963,NA,"No","Fair","Medium",14.62,69.5,5,"No",1,"No"
9729500,1994,5380,4,4,1974,NA,"No","Fair","Low",35.62,88.9,4,"No",1,"No"
29223700,2946,9542,5,3.5,2016,2024,"Yes","Good","High",6.24,38.6,8,"No",3,"No"
5342200,900,2000,2,3,1950,NA,"No","Poor","Low",16.83,65.4,6,"No",1,"No"
11692900,2025,5450,4,3,2019,NA,"No","Good","High",3.26,26.5,7,"No",1,"No"
12900100,3109,6622,4,3,2013,NA,"No","Good","High",9.38,38.6,8,"No",2,"No"
7615000,1346,2000,4,3,1985,NA,"No","Fair","Medium",16.32,40.4,8,"Yes",3,"No"
31853300,2153,3128,5,3,1999,2004,"Yes","Excellent","Medium",12.19,45.7,8,"No",2,"No"
13575200,2468,7425,4,3.5,2012,NA,"No","Good","Medium",21.81,47,5,"No",0,"No"
18616600,2034,4660,3,2,1936,NA,"No","Fair","Low",28.24,44.7,6,"No",2,"No"
21826500,2120,5170,3,3.5,1995,NA,"No","Fair","Medium",15.09,50.7,8,"Yes",4,"No"
6338900,1366,5007,4,4,1930,NA,"No","Fair","Low",21.75,76.5,4,"No",2,"No"
181019200,4829,11449,4,4,2010,2024,"Yes","Excellent","Premium",4.14,25.1,10,"Yes",4,"No"
11673800,1944,5316,2,1.5,2004,NA,"No","Fair","Medium",21.23,43.7,6,"Yes",3,"No"
11560700,2495,3673,4,3,1992,NA,"No","Good","High",6.5,11.7,9,"Yes",3,"No"
21543900,2515,4841,3,2,2018,NA,"No","Good","High",11.03,31.2,9,"No",2,"No"
2840100,1730,4238,3,3.5,1965,NA,"No","Fair","Medium",15.58,60.2,6,"No",1,"No"
5452800,2218,10711,5,3.5,1982,NA,"No","Fair","Medium",19.84,56.2,6,"No",1,"No"
29854600,3101,6833,6,5.5,2024,2024,"Yes","Good","High",6.94,28.4,9,"Yes",3,"No"
8587200,2284,3812,5,3.5,2000,NA,"No","Fair","Medium",22.12,53.9,7,"No",1,"No"
580773200,2405,5184,5,4.5,2011,2024,"Yes","Excellent","Premium",3.91,17.6,9,"Yes",4,"No"
30344500,2294,8357,4,2.5,1997,2024,"Yes","Excellent","High",7.44,36.6,8,"Yes",2,"No"
3492700,999,2806,2,3,2000,NA,"No","Fair","Medium",9.61,41.7,7,"No",1,"No"
6127700,600,2178,3,2,1970,NA,"No","Fair","Low",39.93,60.3,2,"No",2,"No"
3206700,1790,3316,4,4,1964,NA,"No","Poor","Medium",21.71,64.9,5,"No",2,"No"
270151600,2409,7029,5,4,1991,1998,"Yes","Excellent","High",4.12,34.4,8,"Yes",3,"No"
36265700,3257,5937,4,2,2012,2024,"Yes","Excellent","High",3.95,10.8,9,"Yes",3,"No"
4395300,2107,7987,3,3.5,1966,NA,"No","Poor","Medium",19.89,36.5,5,"No",1,"No"
2263200,1589,3978,2,2.5,1978,NA,"No","Fair","Medium",18.99,48.5,8,"No",0,"No"
1062300,1292,2735,2,1.5,1972,NA,"No","Poor","Medium",21.61,42,5,"No",0,"No"
2430000,1351,3317,4,3.5,1966,NA,"No","Fair","Medium",12.08,43.6,6,"No",0,"No"
1933800,2036,4772,4,3,1976,NA,"No","Poor","Medium",14.88,49.5,5,"No",0,"No"
2827700,600,2065,1,1,1950,NA,"No","Poor","Low",35.73,74.2,2,"No",1,"No"
6014900,1353,3550,4,3.5,1975,NA,"No","Poor","Medium",21.99,28.2,6,"No",1,"No"
39997900,3471,7377,6,4,1992,2021,"Yes","Good","High",11.7,27.7,9,"No",1,"No"
8515500,999,2363,1,1,2010,2024,"Yes","Excellent","Medium",8.8,42.7,8,"No",1,"No"
5003700,1238,2809,3,3,1947,NA,"No","Poor","Low",15.74,88.5,4,"No",2,"No"
5245700,1765,4936,3,2.5,1998,NA,"No","Fair","Medium",13.05,58.9,8,"No",1,"No"
1286200,1704,4281,3,1,1963,NA,"No","Fair","Medium",18.95,41.3,5,"No",0,"No"
2087800,1605,6058,4,3,1973,NA,"No","Poor","Medium",14.88,53.2,6,"No",1,"No"
6684000,655,2036,3,3,1979,NA,"No","Fair","Low",16.59,86.1,6,"No",0,"No"
3405500,1758,4896,4,3,2009,NA,"No","Good","Medium",18.29,56.1,7,"No",0,"No"
14999100,2334,6375,4,3,1980,NA,"No","Fair","High",7.5,21.9,10,"No",1,"No"
8250600,1853,3377,3,2.5,1986,NA,"No","Fair","High",10.21,43,8,"Yes",3,"No"
22825600,2083,6492,4,4,1963,1974,"Yes","Excellent","Medium",8.21,67.4,7,"No",2,"No"
26298400,1699,4914,4,3,2005,NA,"No","Good","Medium",14.53,45.5,5,"Yes",3,"No"
4233200,1027,3427,1,1,1953,NA,"No","Fair","Low",32.61,78.6,5,"No",2,"No"
46946000,3046,5085,4,3,2011,NA,"No","Good","High",7.37,28.2,9,"Yes",3,"No"
4375200,1957,4084,3,2,1962,NA,"No","Fair","Medium",10.6,39.1,7,"No",1,"No"
5588800,1024,2984,3,3,1957,NA,"No","Fair","Low",27.34,63.7,4,"No",0,"No"
4631800,1646,4481,4,2,1994,NA,"No","Fair","Medium",20.35,54.4,6,"No",0,"No"
21593700,1572,3829,2,2,1981,NA,"No","Good","Low",37.5,59.8,6,"Yes",3,"No"
4482300,1960,4891,4,3,1994,NA,"No","Good","Medium",21.43,54.6,8,"No",1,"No"
8175200,2527,4750,3,3.5,1994,NA,"No","Fair","High",10.01,32.6,8,"No",2,"No"
18555000,2761,7297,4,3,2001,2023,"Yes","Excellent","High",6.7,36.1,7,"Yes",2,"No"
18153400,2819,4066,3,3,2023,2024,"Yes","Good","High",7.11,28.6,7,"No",1,"No"
5157000,980,2364,3,2.5,1951,NA,"No","Fair","Low",23.13,85.3,6,"No",2,"No"
24972400,2084,5026,4,3.5,2014,2024,"Yes","Excellent","High",3.81,30,8,"No",0,"No"
10077800,2827,5392,5,4,1963,NA,"No","Fair","Medium",15.05,62.5,6,"Yes",2,"No"
14385900,1459,2387,3,3.5,1989,NA,"No","Good","Low",19.64,66.3,2,"No",0,"No"
12648700,3135,5276,4,4.5,1970,NA,"No","Fair","Medium",21.23,58.3,7,"No",1,"No"
2602600,1882,3550,3,2.5,1966,NA,"No","Poor","Medium",8.85,61.5,8,"No",2,"No"
12210200,1662,2859,2,3,1988,NA,"No","Good","Medium",17.94,64.8,7,"Yes",3,"No"
1019933600,3681,10841,5,4,2008,2020,"Yes","Good","Premium",2.06,7,8,"Yes",3,"Yes"
23782900,3362,5758,4,3,2009,2023,"Yes","Good","High",4.41,26.8,8,"No",2,"No"
28352900,3442,3097,6,3.5,1997,NA,"No","Good","High",8.27,30.6,7,"Yes",2,"No"
8453300,1813,6108,4,2.5,2008,2019,"Yes","Excellent","Medium",22.98,70.3,7,"No",0,"No"
43299100,2321,6652,5,5,1984,1991,"Yes","Excellent","Medium",8.62,51.1,6,"Yes",3,"No"
5642300,2683,10450,3,2.5,1964,NA,"No","Poor","Medium",9.14,40.7,7,"Yes",3,"No"
5292800,1376,2029,2,2.5,1961,NA,"No","Fair","Low",31.8,76.6,5,"No",0,"No"
4208500,1004,2000,2,1.5,1944,NA,"No","Poor","Low",27.04,87.6,4,"No",1,"No"
34784800,2256,7820,4,3,2011,2024,"Yes","Excellent","Medium",11.98,52.4,7,"Yes",2,"No"
51811700,1826,5410,3,3,1970,1975,"Yes","Good","Low",23.96,98.2,5,"No",1,"No"
16561900,1678,5379,4,2.5,1987,NA,"No","Fair","Medium",20.28,52.7,8,"Yes",3,"No"
3407000,1971,6590,4,2.5,1984,2009,"Yes","Good","Medium",9.61,49.1,7,"No",0,"No"
40799800,2212,7941,4,3,2023,2024,"Yes","Excellent","High",7.87,10.4,10,"No",2,"No"
2779400,1801,6483,3,3,1961,NA,"No","Fair","Medium",9.86,56.7,8,"No",2,"No"
4783700,1554,2814,4,3,1994,NA,"No","Fair","Medium",23.36,81.8,8,"No",0,"No"
9065300,1668,3261,4,2,1992,NA,"No","Fair","Low",32.38,63.7,7,"No",0,"No"
1865400,1774,3583,2,2,1963,NA,"No","Fair","Medium",8.83,61.9,7,"No",2,"No"
37824400,2366,5764,4,4.5,2007,2013,"Yes","Excellent","High",5.93,41.6,7,"Yes",4,"No"
3049900,1687,3014,4,2.5,1963,NA,"No","Fair","Medium",21.63,57.1,7,"No",0,"No"
25110400,3611,7089,4,3.5,1997,NA,"No","Fair","High",6.7,38.6,7,"Yes",4,"No"
31614600,2337,5185,3,3.5,2024,2024,"Yes","Excellent","High",5.84,19,7,"No",2,"No"
1064400,1133,3002,1,2,1973,NA,"No","Poor","Medium",22.35,55.1,6,"No",0,"No"
6655000,1957,6038,4,3.5,1993,NA,"No","Good","Medium",22.77,54.4,6,"No",0,"No"
19758200,1228,2007,4,4,1988,NA,"No","Fair","Low",36.65,100,5,"No",0,"No"
3200800,1487,4159,2,2,1965,NA,"No","Fair","Low",35.71,45.1,7,"No",0,"No"
4618600,1879,6170,3,3,1993,NA,"No","Fair","Medium",13.51,49.6,7,"No",0,"No"
8833600,2080,4756,3,3,2014,NA,"No","Good","High",3.24,30.5,10,"No",2,"No"
32070600,3275,6949,6,4,2012,NA,"No","Fair","High",6.81,33.2,7,"Yes",2,"No"
9492800,1177,5498,3,2.5,2018,2024,"Yes","Good","High",5.45,31,7,"No",1,"No"
2687300,2220,4988,3,2.5,1979,NA,"No","Poor","Medium",23.63,51.8,8,"No",2,"No"
1349300,1183,3512,3,2,1977,NA,"No","Poor","Medium",12.35,46.2,4,"No",2,"No"
22017000,1067,3151,1,2.5,2014,NA,"No","Good","Medium",20.65,43.7,7,"Yes",3,"No"
64963800,2802,5151,3,3.5,1997,2021,"Yes","Good","Premium",1.09,15.9,9,"Yes",3,"No"
19507100,3137,7038,6,3.5,2014,2024,"Yes","Excellent","High",10.73,29.7,8,"Yes",3,"No"
19006800,1308,2570,3,3,1947,1966,"Yes","Good","Low",26.09,94.6,5,"No",0,"No"
11672600,3495,6604,6,5.5,2017,NA,"No","Good","High",11.22,27.3,8,"Yes",3,"No"
4673300,1979,5710,2,2,1938,NA,"No","Poor","Low",23.87,72.1,4,"No",0,"No"
4535100,1999,3012,4,3.5,1975,NA,"No","Fair","Medium",8.69,15.2,5,"No",2,"No"
11185400,2295,6641,3,2.5,1984,2002,"Yes","Good","High",8.98,21.8,8,"No",0,"No"
6916800,2113,5225,5,4,1960,NA,"No","Fair","Medium",10.13,38,7,"No",2,"No"
35830200,2217,7365,5,3.5,2020,NA,"No","Good","High",9.59,29.5,9,"No",2,"No"
72972800,2661,4693,4,4,2003,2018,"Yes","Excellent","High",8.97,28.1,7,"Yes",4,"No"
36310100,3615,9768,5,4,2021,2024,"Yes","Good","Premium",4.72,15.2,9,"Yes",3,"No"
11783200,1755,5596,3,2,1992,2008,"Yes","Excellent","High",7.47,50,9,"No",1,"No"
3065800,1712,5942,2,1,1986,NA,"No","Good","Medium",17.89,70.5,7,"No",1,"No"
38110900,2545,2342,3,2.5,1996,2016,"Yes","Excellent","Medium",20.63,58.5,7,"Yes",4,"No"
45089400,1620,3833,3,3,2020,2024,"Yes","Good","Premium",4.07,9.9,10,"Yes",3,"No"
26959000,1951,4247,3,3.5,2011,2021,"Yes","Good","High",8.02,21.9,9,"No",2,"No"
4277200,1818,4316,3,3,2000,NA,"No","Fair","Medium",11.78,71.5,5,"Yes",3,"No"
26842500,3706,12177,5,3.5,1981,NA,"No","Fair","High",6.88,42.5,6,"Yes",2,"No"
7987400,1146,2617,3,2,1974,NA,"No","Fair","Low",31.94,76.9,3,"No",1,"No"
24436000,2968,7235,4,4,1967,NA,"No","Poor","Medium",17.81,24,8,"Yes",4,"No"
18308800,1260,2911,3,2.5,1982,2012,"Yes","Excellent","Low",32.25,75.8,4,"No",0,"No"
33926000,2485,2437,3,2,2023,2024,"Yes","Excellent","High",8.22,13.1,8,"No",2,"No"
3835600,1868,3455,3,3,1965,NA,"No","Fair","Medium",16.5,64.6,7,"No",1,"No"
7645600,1490,4342,3,3.5,1992,NA,"No","Good","Medium",20.27,50.4,5,"Yes",3,"No"
44428800,3967,9044,4,3,1999,NA,"No","Fair","Premium",5.06,33.2,9,"Yes",3,"No"
16736100,2309,4349,3,2.5,1991,NA,"No","Fair","High",4.13,31.1,8,"Yes",3,"No"
4350500,1835,3808,3,3,1998,NA,"No","Good","Medium",14.52,40.8,7,"No",0,"No"
52478900,1977,4761,3,2,2001,2024,"Yes","Excellent","High",4.18,27.7,10,"Yes",2,"No"
19113400,1955,3576,2,2,2010,2024,"Yes","Excellent","High",4.29,4.9,7,"Yes",3,"No"
1514500,1573,5465,2,2,1991,NA,"No","Fair","Medium",20.85,39.4,6,"No",0,"No"
14027200,3742,11034,4,3,1996,NA,"No","Fair","High",3.19,24.3,9,"No",3,"No"
25344500,2573,5729,3,2,2023,2024,"Yes","Good","High",9.09,28.9,8,"No",2,"No"
6849300,1368,4715,3,3,1933,NA,"No","Fair","Low",31.57,85.4,6,"No",2,"No"
3252400,1844,5614,2,1,2020,NA,"No","Good","High",4.14,31.8,7,"No",0,"No"
6034000,2229,7247,3,2.5,2004,NA,"No","Good","Medium",16.9,57.4,6,"No",2,"No"
14216800,642,2000,3,2.5,1999,NA,"No","Good","Low",28.05,71.2,4,"No",0,"No"
2587900,1874,2000,2,2,1974,NA,"No","Fair","Medium",22.78,39.4,5,"No",2,"No"
123513000,3021,7340,6,4.5,2012,NA,"No","Good","High",4.16,30.6,8,"Yes",4,"No"
20866300,2865,6478,5,4,2009,NA,"No","Fair","High",3.43,18.3,9,"Yes",3,"No"
2897100,1692,4533,3,3,1966,NA,"No","Fair","Medium",19.38,57.8,5,"No",2,"No"
3449300,1174,2977,3,2.5,1994,NA,"No","Fair","Medium",22.09,62,6,"No",1,"No"
9106500,2348,8743,5,4,1994,NA,"No","Good","Medium",18.35,25,6,"No",2,"No"
10752500,1924,4519,2,2.5,2002,NA,"No","Good","Medium",14.06,47.4,7,"Yes",3,"No"
35516500,2276,2660,3,2.5,1995,2008,"Yes","Excellent","High",10.11,27.8,8,"Yes",3,"No"
9192400,737,2000,3,3,1937,NA,"No","Fair","Low",20.37,82.9,2,"Yes",3,"No"
14325900,2502,6224,3,3.5,1985,NA,"No","Good","High",9.22,22.6,8,"No",3,"No"
1745279700,3016,8881,6,5,2006,NA,"No","Good","Premium",4.25,3,9,"Yes",4,"Yes"
2727600,1882,5037,3,3,1986,NA,"No","Fair","Medium",17.78,51.1,5,"No",1,"No"
8143300,2281,4572,5,4,1982,NA,"No","Fair","High",3.89,20.1,8,"Yes",2,"No"
8278600,2245,5253,3,3,1992,NA,"No","Fair","Medium",17.03,45.7,7,"Yes",2,"No"
13198400,2137,9929,5,3.5,1988,2001,"Yes","Good","Medium",20.3,52.2,4,"No",2,"No"
11114900,2656,7759,5,3,2002,NA,"No","Fair","High",3.79,33,7,"No",2,"No"
273581700,2233,8316,4,2.5,2014,2024,"Yes","Good","High",11.81,32.8,7,"Yes",4,"No"
6972000,950,2634,3,3,1967,NA,"No","Fair","Low",25.08,61.3,5,"No",0,"No"
2803900,1262,4118,2,2,1975,NA,"No","Fair","Medium",24.47,59.5,7,"No",0,"No"
3446700,1118,2674,1,1,1979,NA,"No","Poor","Low",24,76.7,5,"No",1,"No"
1507900,1868,3410,2,1,1980,NA,"No","Poor","Medium",17.63,39.3,6,"No",0,"No"
5039900,1936,6625,3,2.5,1992,NA,"No","Fair","Medium",10.35,62,6,"No",1,"No"
12147300,676,2085,1,1.5,1963,NA,"No","Fair","Low",20.88,40.1,6,"No",2,"Yes"
7163100,2057,3600,4,4,1980,NA,"No","Fair","High",11.95,27.2,8,"No",0,"No"
31563800,1378,3223,4,3,1986,2014,"Yes","Excellent","Low",27.63,46.2,6,"No",2,"No"
21873900,1986,3979,4,3,1993,NA,"No","Good","Medium",16.63,45.3,8,"Yes",4,"No"
89669200,4394,14005,4,3,2023,NA,"No","Good","Premium",5.5,9.2,9,"Yes",4,"No"
4021200,1931,2924,4,2.5,2000,NA,"No","Good","Medium",21.85,75.7,5,"No",2,"No"
7266600,1610,3714,2,1.5,1937,NA,"No","Fair","Low",28.33,81.7,5,"Yes",3,"No"
2933100,1620,4244,4,2,1965,NA,"No","Fair","Medium",21.02,49.6,8,"No",2,"No"
10773100,2376,6626,5,3.5,1981,1989,"Yes","Excellent","Medium",20.29,51.2,6,"No",0,"No"
6058000,1261,3355,2,3.5,1943,NA,"No","Fair","Low",28.13,85.7,5,"No",0,"No"
1234600,1399,3029,2,1.5,1969,NA,"No","Poor","Medium",14.63,50.9,6,"No",1,"No"
15599800,2148,5612,3,2.5,2003,NA,"No","Good","High",9.58,51,9,"No",0,"No"
4472600,1562,2919,2,2,1950,NA,"No","Fair","Low",27.39,63.4,4,"No",2,"No"
3858700,764,2000,3,1,1957,NA,"No","Fair","Low",22.77,100,5,"No",2,"No"
26509600,2293,6414,4,3.5,1985,2012,"Yes","Good","High",5.88,19.7,8,"Yes",2,"No"
